family,scenario,category_id,name,selected,core_papers,recent_papers,multiyear_share_ratio,share_growth_ratio,historical_peak_ratio,score
emerging,quarters=2,C0122,热电材料与热电性能优化,False,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,35.65100154083205
emerging,quarters=2,C0155,电解水析氧催化,False,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,40.97072419106318
emerging,quarters=2,C0169,电池荷电状态健康状态与建模,False,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,69.47996918335902
emerging,quarters=2,C0186,煤热解气化与煤质特性,True,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,87.91987673343606
emerging,quarters=2,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,81.14021571648689
emerging,quarters=2,C0210,地热资源开发与换热,True,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,88.94453004622495
emerging,quarters=2,C0216,电力可靠性与电气安全,True,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,83.93297380585516
emerging,quarters=2,C0245,碳基超级电容器电极,False,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,21.286594761171035
emerging,quarters=2,C0246,虚拟电厂资源聚合与调度,True,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,86.99537750385208
emerging,quarters=2,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,80.16178736517719
emerging,quarters=2,C0254,电催化析氢与界面调控,False,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,51.51771956856703
emerging,quarters=2,C0278,整体电催化水分解,False,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,30.93220338983051
emerging,quarters=2,C0294,电池管理与均衡控制,True,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,88.13559322033898
emerging,quarters=2,C0348,智能电网信息安全与韧性,True,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,85.27734976887518
emerging,quarters=2,C0381,光伏发电功率预测方法与装置,True,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,91.22496147919875
emerging,quarters=2,C0435,智能电表物联网与用能监测,True,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,88.52080123266565
emerging,quarters=2,C0443,建筑能效与居民供热用能,True,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,81.46379044684129
emerging,quarters=2,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,82.11479198767334
emerging,quarters=2,C0533,氮化镓功率与结器件,True,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,91.92604006163327
emerging,quarters=2,C0534,氢能技术经济与生命周期,True,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,82.268875192604
emerging,quarters=2,C0542,光伏组件故障与缺陷检测,True,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,87.98921417565485
emerging,quarters=2,C0556,水系锌离子电池,False,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,50.33898305084745
emerging,quarters=2,C0566,蒸汽重整制氢与合成气,True,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,88.09707241910631
emerging,quarters=2,C0600,直接空气捕碳,True,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,87.75808936825885
emerging,quarters=2,C0665,换热器结构与传热强化,True,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,84.93451463790446
emerging,quarters=2,C0713,电价预测,True,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,88.27812018489983
emerging,quarters=2,C0725,废塑料回收与转化,True,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,80.04237288135593
emerging,quarters=3,C0060,超级电容器电极与器件,False,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,21.741140215716488
emerging,quarters=3,C0067,钙钛矿太阳能电池界面与器件性能,False,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,24.699537750385208
emerging,quarters=3,C0091,等离子体湍流与不稳定性,True,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,87.36517719568566
emerging,quarters=3,C0098,建筑与工业冷却节能,True,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,85.68181818181817
emerging,quarters=3,C0122,热电材料与热电性能优化,False,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,35.65100154083205
emerging,quarters=3,C0155,电解水析氧催化,False,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,40.97072419106318
emerging,quarters=3,C0169,电池荷电状态健康状态与建模,False,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,69.47996918335902
emerging,quarters=3,C0186,煤热解气化与煤质特性,True,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,87.91987673343606
emerging,quarters=3,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,81.14021571648689
emerging,quarters=3,C0210,地热资源开发与换热,True,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,88.94453004622495
emerging,quarters=3,C0216,电力可靠性与电气安全,True,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,83.93297380585516
emerging,quarters=3,C0245,碳基超级电容器电极,False,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,21.286594761171035
emerging,quarters=3,C0246,虚拟电厂资源聚合与调度,True,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,86.99537750385208
emerging,quarters=3,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,80.16178736517719
emerging,quarters=3,C0254,电催化析氢与界面调控,False,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,51.51771956856703
emerging,quarters=3,C0278,整体电催化水分解,False,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,30.93220338983051
emerging,quarters=3,C0294,电池管理与均衡控制,True,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,88.13559322033898
emerging,quarters=3,C0348,智能电网信息安全与韧性,True,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,85.27734976887518
emerging,quarters=3,C0381,光伏发电功率预测方法与装置,True,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,91.22496147919875
emerging,quarters=3,C0435,智能电表物联网与用能监测,True,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,88.52080123266565
emerging,quarters=3,C0443,建筑能效与居民供热用能,True,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,81.46379044684129
emerging,quarters=3,C0473,二氧化碳地质封存与驱油,True,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,82.11479198767334
emerging,quarters=3,C0533,氮化镓功率与结器件,True,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,91.92604006163327
emerging,quarters=3,C0534,氢能技术经济与生命周期,True,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,82.268875192604
emerging,quarters=3,C0542,光伏组件故障与缺陷检测,True,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,87.98921417565485
emerging,quarters=3,C0556,水系锌离子电池,False,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,50.33898305084745
emerging,quarters=3,C0566,蒸汽重整制氢与合成气,True,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,88.09707241910631
emerging,quarters=3,C0600,直接空气捕碳,True,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,87.75808936825885
emerging,quarters=3,C0665,换热器结构与传热强化,True,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,84.93451463790446
emerging,quarters=3,C0713,电价预测,True,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,88.27812018489983
emerging,quarters=3,C0725,废塑料回收与转化,True,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,80.04237288135593
emerging,quarters=4,C0060,超级电容器电极与器件,False,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,21.741140215716488
emerging,quarters=4,C0067,钙钛矿太阳能电池界面与器件性能,False,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,24.699537750385208
emerging,quarters=4,C0091,等离子体湍流与不稳定性,True,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,87.36517719568566
emerging,quarters=4,C0098,建筑与工业冷却节能,False,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,85.68181818181817
emerging,quarters=4,C0122,热电材料与热电性能优化,False,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,35.65100154083205
emerging,quarters=4,C0155,电解水析氧催化,False,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,40.97072419106318
emerging,quarters=4,C0169,电池荷电状态健康状态与建模,False,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,69.47996918335902
emerging,quarters=4,C0186,煤热解气化与煤质特性,True,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,87.91987673343606
emerging,quarters=4,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,81.14021571648689
emerging,quarters=4,C0210,地热资源开发与换热,True,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,88.94453004622495
emerging,quarters=4,C0216,电力可靠性与电气安全,False,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,83.93297380585516
emerging,quarters=4,C0245,碳基超级电容器电极,False,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,21.286594761171035
emerging,quarters=4,C0246,虚拟电厂资源聚合与调度,True,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,86.99537750385208
emerging,quarters=4,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,80.16178736517719
emerging,quarters=4,C0254,电催化析氢与界面调控,False,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,51.51771956856703
emerging,quarters=4,C0278,整体电催化水分解,False,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,30.93220338983051
emerging,quarters=4,C0294,电池管理与均衡控制,True,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,88.13559322033898
emerging,quarters=4,C0348,智能电网信息安全与韧性,True,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,85.27734976887518
emerging,quarters=4,C0381,光伏发电功率预测方法与装置,True,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,91.22496147919875
emerging,quarters=4,C0435,智能电表物联网与用能监测,True,2127,1085,1.5298727275775308,1.4695928795056847,1.42143352693126,88.52080123266565
emerging,quarters=4,C0443,建筑能效与居民供热用能,True,3699,1704,1.3732319381539142,1.2599497340327008,1.2599497340327008,81.46379044684129
emerging,quarters=4,C0473,二氧化碳地质封存与驱油,False,4231,1970,1.458064499153056,1.1933314278238298,1.1933314278238298,82.11479198767334
emerging,quarters=4,C0533,氮化镓功率与结器件,True,820,423,1.6411733053348834,1.5234027267175316,1.5234027267175316,91.92604006163327
emerging,quarters=4,C0534,氢能技术经济与生命周期,False,896,417,1.5117799799936882,1.156633002540099,1.156633002540099,82.268875192604
emerging,quarters=4,C0542,光伏组件故障与缺陷检测,True,652,315,1.5008452064766622,1.3304796752503365,1.3304796752503365,87.98921417565485
emerging,quarters=4,C0556,水系锌离子电池,False,3731,1435,1.0551852723863595,0.8866233375943027,0.8866233375943027,50.33898305084745
emerging,quarters=4,C0566,蒸汽重整制氢与合成气,True,223,113,1.422404584647933,1.8516901734610685,1.2485527351324948,88.09707241910631
emerging,quarters=4,C0600,直接空气捕碳,True,348,164,1.5220342192135776,1.3486750741251028,1.3415111009372669,87.75808936825885
emerging,quarters=4,C0665,换热器结构与传热强化,False,443,213,1.4876406164596103,1.3313914701192275,1.3313914701192275,84.93451463790446
emerging,quarters=4,C0713,电价预测,False,341,171,1.6813748306746594,1.4060655028112772,1.4060655028112772,88.27812018489983
emerging,quarters=4,C0725,废塑料回收与转化,False,382,181,1.2667219977378972,1.3264534407811992,1.1113991589244985,80.04237288135593
emerging,peak=0.9,C0060,超级电容器电极与器件,False,9225,3189,0.8163958554048202,0.8040360797794177,0.7940427147024803,21.741140215716488
emerging,peak=0.9,C0067,钙钛矿太阳能电池界面与器件性能,False,8342,2930,0.8255564387053278,0.8164809950755912,0.8164809950755912,24.699537750385208
emerging,peak=0.9,C0091,等离子体湍流与不稳定性,True,1677,817,1.4981468897663068,1.4243465963687316,1.366228383475059,87.36517719568566
emerging,peak=0.9,C0098,建筑与工业冷却节能,True,2120,1050,1.48090363932085,1.4896354108818262,1.313411122023526,85.68181818181817
emerging,peak=0.9,C0122,热电材料与热电性能优化,False,6784,2530,0.8839452657529008,0.9157714707820448,0.844350306186973,35.65100154083205
emerging,peak=0.9,C0155,电解水析氧催化,False,8501,3168,0.9341032608936916,0.8815747493183806,0.8815747493183806,40.97072419106318
emerging,peak=0.9,C0169,电池荷电状态健康状态与建模,False,3688,1583,1.215037163013985,1.0177315407559444,1.0177315407559444,69.47996918335902
emerging,peak=0.9,C0186,煤热解气化与煤质特性,True,2295,1166,1.4540163275718156,1.7143311071490004,1.179193458457365,87.91987673343606
emerging,peak=0.9,C0191,固态储氢材料与反应器,True,4130,1883,1.3642024178136134,1.2038379709870957,1.2038379709870957,81.14021571648689
emerging,peak=0.9,C0210,地热资源开发与换热,True,2773,1376,1.5050028945736893,1.4260598590712277,1.4260598590712277,88.94453004622495
emerging,peak=0.9,C0216,电力可靠性与电气安全,True,1691,849,1.4761439300561685,1.492985283114308,1.3647258968951717,83.93297380585516
emerging,peak=0.9,C0245,碳基超级电容器电极,False,3401,1182,0.7846982701636597,0.8207528908168754,0.7294090983736239,21.286594761171035
emerging,peak=0.9,C0246,虚拟电厂资源聚合与调度,True,838,409,1.534586688487668,1.3254428765407194,1.3254428765407194,86.99537750385208
emerging,peak=0.9,C0251,充电站选址与充电调度,True,4232,1935,1.3440668482677849,1.191797691860569,1.191797691860569,80.16178736517719
emerging,peak=0.9,C0254,电催化析氢与界面调控,False,7105,2826,1.0120780688099824,0.9740061323493576,0.9740061323493576,51.51771956856703
emerging,peak=0.9,C0278,整体电催化水分解,False,5646,2050,0.8713491710270141,0.86267917918123,0.8622669112609365,30.93220338983051
emerging,peak=0.9,C0294,电池管理与均衡控制,True,436,223,1.4059761327966191,1.5902277406154333,1.1527893542741778,88.13559322033898
emerging,peak=0.9,C0348,智能电网信息安全与韧性,True,2863,1348,1.4800351701696377,1.259689799009449,1.259689799009449,85.27734976887518
emerging,peak=0.9,C0381,光伏发电功率预测方法与装置,True,1046,525,1.6876313566282577,1.398272074392373,1.398272074392373,91.22496147919875
